"Accepted Symbol","Synonym Symbol","Symbol","Scientific Name","Hybrid Genus Indicator","Genus","Hybrid Species Indicator","Species","Subspecies Prefix","Hybrid Subspecies Indicator","Subspecies","Variety Prefix","Hybrid Variety Indicator","Variety","Subvariety Prefix","Subvariety","Forma Prefix","Forma","Genera/Binomial Author","Trinomial Author","Quadranomial Author","Questionable Taxon Indicator","Parents","Common Name","Category","Genus","Family","Order","SubClass","Class","SubDivision","Division","SuperDivision","SubKingdom","Kingdom"
"ADTR","","ADTR","Adiantum tricholepis","","Adiantum","","tricholepis","","","","","","","","","","","Fée","","","","","fuzzy maidenhair","Fern","Adiantum","Pteridaceae","Polypodiales","","Filicopsida","","Pteridophyta","","Tracheobionta","Plantae"
"ADVI","","ADVI","Adiantum villosum","","Adiantum","","villosum","","","","","","","","","","","L.","","","","","woolly maidenhair","Fern","Adiantum","Pteridaceae","Polypodiales","","Filicopsida","","Pteridophyta","","Tracheobionta","Plantae"
"ADVI3","","ADVI3","Adiantum viridimontanum","","Adiantum","","viridimontanum","","","","","","","","","","","Paris","","","","","Green Mountain maidenhair","Fern","Adiantum","Pteridaceae","Polypodiales","","Filicopsida","","Pteridophyta","","Tracheobionta","Plantae"
"ADVI4","","ADVI4","Adiantum vivesii","","Adiantum","","vivesii","","","","","","","","","","","Proctor","","","","","Puerto Rico maidenhair","Fern","Adiantum","Pteridaceae","Polypodiales","","Filicopsida","","Pteridophyta","","Tracheobionta","Plantae"
"ADWI","","ADWI","Adiantum wilsonii","","Adiantum","","wilsonii","","","","","","","","","","","Hook.","","","","","Wilson's maidenhair","Fern","Adiantum","Pteridaceae","Polypodiales","","Filicopsida","","Pteridophyta","","Tracheobionta","Plantae"
"ADLUM","","ADLUM","Adlumia","","Adlumia","","","","","","","","","","","","","Raf. ex DC.","","","","","adlumia","Dicot","Adlumia","Fumariaceae","Papaverales","Magnoliidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ADFU","","ADFU","Adlumia fungosa","","Adlumia","","fungosa","","","","","","","","","","","(Aiton) Greene ex Britton, Sterns & Poggenb.","","","","","allegheny vine","Dicot","Adlumia","Fumariaceae","Papaverales","Magnoliidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ADOLP","","ADOLP","Adolphia","","Adolphia","","","","","","","","","","","","","Meisn.","","","","","prickbush","Dicot","Adolphia","Rhamnaceae","Rhamnales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ADCA2","","ADCA2","Adolphia californica","","Adolphia","","californica","","","","","","","","","","","S. Watson","","","","","California prickbush","Dicot","Adolphia","Rhamnaceae","Rhamnales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ADIN","","ADIN","Adolphia infesta","","Adolphia","","infesta","","","","","","","","","","","(Kunth) Meisn.","","","","","junco","Dicot","Adolphia","Rhamnaceae","Rhamnales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ADONI","","ADONI","Adonis","","Adonis","","","","","","","","","","","","","L.","","","","","pheasant's eye","Dicot","Adonis","Ranunculaceae","Ranunculales","Magnoliidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ADAE","","ADAE","Adonis aestivalis","","Adonis","","aestivalis","","","","","","","","","","","L.","","","","","summer pheasant's eye","Dicot","Adonis","Ranunculaceae","Ranunculales","Magnoliidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ADAN","","ADAN","Adonis annua","","Adonis","","annua","","","","","","","","","","","L.","","","","","blooddrops","Dicot","Adonis","Ranunculaceae","Ranunculales","Magnoliidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ADVE","","ADVE","Adonis vernalis","","Adonis","","vernalis","","","","","","","","","","","L.","","","","","spring pheasant's eye","Dicot","Adonis","Ranunculaceae","Ranunculales","Magnoliidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ADOXA","","ADOXA","Adoxa","","Adoxa","","","","","","","","","","","","","L.","","","","","adoxa","Dicot","Adoxa","Adoxaceae","Dipsacales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"ADMO","","ADMO","Adoxa moschatellina","","Adoxa","","moschatellina","","","","","","","","","","","L.","","","","","muskroot","Dicot","Adoxa","Adoxaceae","Dipsacales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AECHM","","AECHM","Aechmea","","Aechmea","","","","","","","","","","","","","Ruiz & Pav.","","","","","livingvase","Monocot","Aechmea","Bromeliaceae","Bromeliales","Zingiberidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEFA3","","AEFA3","Aechmea fasciata","","Aechmea","","fasciata","","","","","","","","","","","(Lindl.) Baker","","","","","urnplant","Monocot","Aechmea","Bromeliaceae","Bromeliales","Zingiberidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AELI","","AELI","Aechmea lingulata","","Aechmea","","lingulata","","","","","","","","","","","(L.) Baker","","","","","West Indian livingvase","Monocot","Aechmea","Bromeliaceae","Bromeliales","Zingiberidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AENU","","AENU","Aechmea nudicaulis","","Aechmea","","nudicaulis","","","","","","","","","","","(L.) Griseb.","","","","","nakedstem livingvase","Monocot","Aechmea","Bromeliaceae","Bromeliales","Zingiberidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEGIL","","AEGIL","Aegilops","","Aegilops","","","","","","","","","","","","","L.","","","","","goatgrass","Monocot","Aegilops","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEBI","","AEBI","Aegilops bicornis","","Aegilops","","bicornis","","","","","","","","","","","(Forssk.) Jaub. & Spach","","","","","goatgrass","Monocot","Aegilops","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AECO","","AECO","Aegilops comosa","","Aegilops","","comosa","","","","","","","","","","","Sm.","","","","","goatgrass","Monocot","Aegilops","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AECR","","AECR","Aegilops crassa","","Aegilops","","crassa","","","","","","","","","","","Boiss.","","","","","Persian goatgrass","Monocot","Aegilops","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AECY","","AECY","Aegilops cylindrica","","Aegilops","","cylindrica","","","","","","","","","","","Host","","","","","jointed goatgrass","Monocot","Aegilops","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEGE","","AEGE","Aegilops geniculata","","Aegilops","","geniculata","","","","","","","","","","","Roth","","","","","ovate goatgrass","Monocot","Aegilops","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AELO","","AELO","Aegilops longissima","","Aegilops","","longissima","","","","","","","","","","","Schweinf. & Muschl.","","","","","goatgrass","Monocot","Aegilops","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AELO2","","AELO2","Aegilops lorentii","","Aegilops","","lorentii","","","","","","","","","","","Hochst.","","","","","Lorent's goatgrass","Monocot","Aegilops","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AENE2","","AENE2","Aegilops neglecta","","Aegilops","","neglecta","","","","","","","","","","","Req. ex Bertol.","","","","","three-awned goatgrass","Monocot","Aegilops","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AESE3","","AESE3","Aegilops searsii","","Aegilops","","searsii","","","","","","","","","","","M. Feldman & M. Kislev","","","","","Sears' goatgrass","Monocot","Aegilops","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AESP2","","AESP2","Aegilops speltoides","","Aegilops","","speltoides","","","","","","","","","","","Tausch","","","","","goatgrass","Monocot","Aegilops","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AETA2","","AETA2","Aegilops tauschii","","Aegilops","","tauschii","","","","","","","","","","","Coss.","","","","","Tausch's goatgrass","Monocot","Aegilops","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AETR","","AETR","Aegilops triuncialis","","Aegilops","","triuncialis","","","","","","","","","","","L.","","","","","barbed goatgrass","Monocot","Aegilops","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEUM","","AEUM","Aegilops umbellulata","","Aegilops","","umbellulata","","","","","","","","","","","Zhuk.","","","","","goatgrass","Monocot","Aegilops","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEVE","","AEVE","Aegilops ventricosa","","Aegilops","","ventricosa","","","","","","","","","","","Tausch","","","","","goatgrass","Monocot","Aegilops","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEGIN","","AEGIN","Aeginetia","","Aeginetia","","","","","","","","","","","","","L.","","","","","aeginetia","Dicot","Aeginetia","Orobanchaceae","Scrophulariales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEIN6","","AEIN6","Aeginetia indica","","Aeginetia","","indica","","","","","","","","","","","L.","","","","","ye gu","Dicot","Aeginetia","Orobanchaceae","Scrophulariales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEGIP","","AEGIP","Aegiphila","","Aegiphila","","","","","","","","","","","","","Jacq.","","","","","spiritweed","Dicot","Aegiphila","Verbenaceae","Lamiales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEEL","","AEEL","Aegiphila elata","","Aegiphila","","elata","","","","","","","","","","","Sw.","","","","","tall spiritweed","Dicot","Aegiphila","Verbenaceae","Lamiales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEIN5","","AEIN5","Aegiphila integrifolia","","Aegiphila","","integrifolia","","","","","","","","","","","(Jacq.) Jacq.","","","","","entireleaf spiritweed","Dicot","Aegiphila","Verbenaceae","Lamiales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEMA","","AEMA","Aegiphila martinicensis","","Aegiphila","","martinicensis","","","","","","","","","","","Jacq.","","","","","Caribbean spiritweed","Dicot","Aegiphila","Verbenaceae","Lamiales","Asteridae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEGLE","","AEGLE","Aegle","","Aegle","","","","","","","","","","","","","Corr. Serr.","","","","","aegle","Dicot","Aegle","Rutaceae","Sapindales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEMA3","","AEMA3","Aegle marmelos","","Aegle","","marmelos","","","","","","","","","","","(L.) Corr. Serr.","","","","","Indian bael","Dicot","Aegle","Rutaceae","Sapindales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEGOP","","AEGOP","Aegopodium","","Aegopodium","","","","","","","","","","","","","L.","","","","","goutweed","Dicot","Aegopodium","Apiaceae","Apiales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEPO","","AEPO","Aegopodium podagraria","","Aegopodium","","podagraria","","","","","","","","","","","L.","","","","","bishop's goutweed","Dicot","Aegopodium","Apiaceae","Apiales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEGOP2","","AEGOP2","Aegopogon","","Aegopogon","","","","","","","","","","","","","Humb. & Bonpl. ex Willd.","","","","","relaxgrass","Monocot","Aegopogon","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AECE","","AECE","Aegopogon cenchroides","","Aegopogon","","cenchroides","","","","","","","","","","","Humb. & Bonpl.","","","","","relaxgrass","Monocot","Aegopogon","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AETE","","AETE","Aegopogon tenellus","","Aegopogon","","tenellus","","","","","","","","","","","(DC.) Trin.","","","","","fragilegrass","Monocot","Aegopogon","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AELUR","","AELUR","Aeluropus","","Aeluropus","","","","","","","","","","","","","Trin.","","","","","Indian walnut","Monocot","Aeluropus","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AELA2","","AELA2","Aeluropus lagopoides","","Aeluropus","","lagopoides","","","","","","","","","","","(L.) Thwaites","","","","","mamoncillo","Monocot","Aeluropus","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AELI2","","AELI2","Aeluropus littoralis","","Aeluropus","","littoralis","","","","","","","","","","","(Gouan) Parl.","","","","","Indian walnut","Monocot","Aeluropus","Poaceae","Cyperales","Commelinidae","Liliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEONI","","AEONI","Aeonium","","Aeonium","","","","","","","","","","","","","Webb & Bethel.","","","","","aeonium","Dicot","Aeonium","Crassulaceae","Rosales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEAR4","","AEAR4","Aeonium arboreum","","Aeonium","","arboreum","","","","","","","","","","","(L.) Webb & Berthel.","","","","","tree aenium","Dicot","Aeonium","Crassulaceae","Rosales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEHA2","","AEHA2","Aeonium haworthii","","Aeonium","","haworthii","","","","","","","","","","","Webb & Bethel.","","","","","Haworth's aeonium","Dicot","Aeonium","Crassulaceae","Rosales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEUN","","AEUN","Aeonium undulatum","","Aeonium","","undulatum","","","","","","","","","","","Webb & Bethel.","","","","","saucer-plant","Dicot","Aeonium","Crassulaceae","Rosales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AERVA","","AERVA","Aerva","","Aerva","","","","","","","","","","","","","Forssk.","","","","","aerva","Dicot","Aerva","Amaranthaceae","Caryophyllales","Caryophyllidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEJA","","AEJA","Aerva javanica","","Aerva","","javanica","","","","","","","","","","","(Burm. f.) Juss. ex Schult.","","","","","Java aerva","Dicot","Aerva","Amaranthaceae","Caryophyllales","Caryophyllidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AELA","","AELA","Aerva lanata","","Aerva","","lanata","","","","","","","","","","","(L.) Juss. ex Schult.","","","","","aerva","Dicot","Aerva","Amaranthaceae","Caryophyllales","Caryophyllidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AESE","","AESE","Aerva sericea","","Aerva","","sericea","","","","","","","","","","","Moq.","","","","","island puzzle","Dicot","Aerva","Amaranthaceae","Caryophyllales","Caryophyllidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AESAN","","AESAN","Aesandra","","Aesandra","","","","","","","","","","","","","Pierre","","","","","aesandra","Dicot","Aesandra","Sapotaceae","Ebenales","Dilleniidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEBU2","","AEBU2","Aesandra butyracea","","Aesandra","","butyracea","","","","","","","","","","","(Roxb.) Baehni","","","","","aesandra","Dicot","Aesandra","Sapotaceae","Ebenales","Dilleniidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AESCH","","AESCH","Aeschynomene","","Aeschynomene","","","","","","","","","","","","","L.","","","","","jointvetch","Dicot","Aeschynomene","Fabaceae","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEAM","","AEAM","Aeschynomene americana","","Aeschynomene","","americana","","","","","","","","","","","L.","","","","","shyleaf","Dicot","Aeschynomene","Fabaceae","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEAS","","AEAS","Aeschynomene aspera","","Aeschynomene","","aspera","","","","","","","","","","","L.","","","","","sola pith plant","Dicot","Aeschynomene","Fabaceae","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEBR2","","AEBR2","Aeschynomene brasiliana","","Aeschynomene","","brasiliana","","","","","","","","","","","(Poir.) DC.","","","","","","Dicot","Aeschynomene","Fabaceae","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEEL2","","AEEL2","Aeschynomene elaphroxylon","","Aeschynomene","","elaphroxylon","","","","","","","","","","","(Guill. & Perr.) Taubert","","","","","ambatch","Dicot","Aeschynomene","Fabaceae","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
"AEEL3","","AEEL3","Aeschynomene elegans","","Aeschynomene","","elegans","","","","","","","","","","","Schltdl. & Cham.","","","","","","Dicot","Aeschynomene","Fabaceae","Fabales","Rosidae","Magnoliopsida","","Magnoliophyta","Spermatophyta","Tracheobionta","Plantae"
